2011000139,01/01/2011 07:00:00,, 1100 RIVIERA DR,"1100 Riviera Drive, Virginia Beach, VA 23464, USA",36.8101693,-76.2025836
2011000141,01/01/2011 07:27:00,, 1600 FAIRFAX DR,"1600 Fairfax Drive, Virginia Beach, VA 23453, USA",36.793083,-76.107638
2011000144,01/01/2011 08:12:00,, 4700 KEMPSVILLE GREENS PW,"4700 Kempsville Greens Parkway, Virginia Beach, VA 23462, USA",36.8253276,-76.14168459999999
2011000146,01/01/2011 08:52:00,, 2400 BALTIC AV,"2400 Baltic Avenue, Virginia Beach, VA 23451, USA",36.8512806,-75.9811167
2011000147,01/01/2011 08:56:00,, 1000 GAUGUIN DR,"1000 Gauguin Drive, Virginia Beach, VA 23454, USA",36.778821,-75.991657
2011000152,01/01/2011 09:43:00,, 5300 YELLOW KNIFE CT,"5300 Yellow Knife Court, Virginia Beach, VA 23464, USA",36.790889,-76.165756
2011000153,01/01/2011 09:30:00,, 3900 ROEBLING LA,"3900 Roebling Lane, Virginia Beach, VA 23452, USA",36.8447725,-76.1136788
2011000154,01/01/2011 10:01:00,, 900 CRAIG CT,"900 Craig Court, Virginia Beach, VA 23452, USA",36.812966,-76.09101799999999
2011000155,01/01/2011 10:00:00,, 1800 RIDDLE AV,"1800 Riddle Avenue, Virginia Beach, VA 23454, USA",36.8416608,-76.0277048
2011000158,01/01/2011 10:22:00,, 2400 SHOREHAVEN DR,"2400 Shorehaven Drive, Virginia Beach, VA 23454, USA",36.8853848,-76.0523544
2011000161,01/01/2011 11:15:00,, 1000 VIRGINIA BEACH BL,"1000 Virginia Beach Boulevard, Virginia Beach, VA 23451, USA",36.8422564,-75.9920173
2011000162,01/01/2011 10:30:00,, 900 PILLOW DR,"900 Pillow Drive, Virginia Beach, VA 23454, USA",36.859951,-76.057136
2011000163,01/01/2011 11:55:00,, 1400 TALISMAN CI,"1400 Talisman Circle, Virginia Beach, VA 23464, USA",36.7969193,-76.1707649
2011000164,01/01/2011 11:32:00,, 700 LINDEN CT,"700 Linden Court, Virginia Beach, VA 23462, USA",36.816271,-76.1159
2011000165,01/01/2011 11:03:00,, 200 17TH ST,"200 17th Street, Virginia Beach, VA 23451, USA",36.845317,-75.9743141
2011000166,01/01/2011 11:55:00,, 200 17TH ST,"200 17th Street, Virginia Beach, VA 23451, USA",36.845317,-75.9743141
2011000169,02/01/2011 12:30:00,, 2800 HYDE LA,"2800 Hyde Lane, Virginia Beach, VA 23456, USA",36.7342584,-76.0741317
2011000174,02/01/2011 01:55:00,, 2600 DAM NECK RD,"2600 Dam Neck Road, Virginia Beach, VA 23453, USA",36.7819971,-76.0831932
2011000176,02/01/2011 01:55:00,, 3600 DAM NECK RD,"3600 Dam Neck Road, Virginia Beach, VA 23453, USA",36.777796,-76.090825
2011000179,02/01/2011 03:15:00,, 4600 BONNEY RD,"4600 Bonney Road, Virginia Beach, VA 23462, USA",36.836403,-76.134897
2011000180,02/01/2011 03:58:00,, 1700 LOVETTS POND LA,"1700 Lovetts Pond Lane, Virginia Beach, VA 23454, USA",36.8982404,-76.05615039999999
2011000181,02/01/2011 04:17:00,, 1700 LOVETTS POND LA,"1700 Lovetts Pond Lane, Virginia Beach, VA 23454, USA",36.8982404,-76.05615039999999
2011000184,02/01/2011 04:47:00,, 5800 NEWTOWN AR,"Virginia Beach, VA, USA",36.8529263,-75.97798499999999
2011000186,02/01/2011 06:00:00,, 5700 LAKE EDWARD DR,"Lake Edward Drive, Virginia Beach, VA 23462, USA",36.8613983,-76.17956219999999
